#0       1             2              3              4              5              6              7
#n   starPmass       starX          starY          starZ          starVx         starVy         starVz
151638  1.0002224e-05 -1.1889637e+00 -4.5008628e-01 -3.2875946e-02  2.4873142e+01  1.3000077e+01  1.0052071e+02 
151639  1.0002224e-05  2.6933863e-01  2.0350331e+00  1.0800511e+00  2.5254061e+00 -3.3141333e+01 -3.2086750e+01 
151640  1.0002224e-05  1.8065274e+00  1.6205769e+00  2.9802997e+00  5.4369455e+01  6.6266258e+01 -6.2006642e+01 
151641  1.0002224e-05  3.5637004e+00 -1.8970033e+00  1.5444623e+00 -5.6638945e+00 -1.1862340e+01 -1.1387509e+01 
151642  1.0002224e-05  4.6755863e-01 -9.8406010e-01 -4.9380718e-01  3.9645620e+01 -3.6397983e+01 -2.8570608e+01 
151643  1.0002224e-05 -6.4298137e-01  5.7545859e-01 -2.4600084e-01  4.0882273e+01 -3.3433503e+01  1.8682455e+01 
151644  1.0002224e-05  3.8825973e+00 -2.0680665e+00 -1.5594619e+00 -5.3771108e+01  3.4319398e+01  3.6363950e-02 
151645  1.0002224e-05  1.2904131e+00  1.7036644e+00 -1.5230190e+00 -7.5471750e+00 -1.7769913e+01 -4.5810620e+01 
151646  1.0002224e-05 -1.7023456e-01  1.1723819e+00 -2.5066363e-01 -1.1635975e+00  2.2356825e+01  1.0697936e+01 
151647  1.0002224e-05  4.2829016e-01 -3.3154712e-03 -2.4067195e-01  1.6620093e+01  2.9533259e+00  2.2715401e+01 
151648  1.0002224e-05 -1.9463460e+00 -1.4326276e-01  6.0728544e-01 -1.0072125e+00 -1.0652994e+01 -5.8907805e+01 
151649  1.0002224e-05  3.6015971e-01 -1.9628988e+00  1.5254265e+00  1.4899891e+01  3.3336667e+00 -4.4474551e+01 
151650  1.0002224e-05  6.5756428e-01 -5.3590442e-01  9.0717663e-01  4.0409101e+01 -1.1233971e+01 -3.2139026e+01 
151651  1.0002224e-05  7.7316437e-02  3.2217081e-01  4.9076807e-01  1.8823667e+01  2.9619139e+01 -2.8145475e+01 
151652  1.0002224e-05  1.1076724e+00 -6.1872577e-01 -4.2844426e-01  5.6595362e+01  1.1919807e+02  4.6914440e+01 
151653  1.0002224e-05 -2.2080300e+00 -8.1077436e-01  3.7686597e+00  4.2836801e-01 -4.2995163e+01 -4.3390305e+01 
151654  1.0002224e-05  1.3645337e-01  7.9877581e-01  2.1042442e+00  1.4270526e+01  1.5742219e+00  3.4577266e-01 
151655  1.0002224e-05  3.8016494e-01  3.1704228e-02 -5.4121684e-01 -1.5958547e+00 -3.9766228e+01  9.5493139e+00 
151656  1.0002224e-05 -2.2780301e+00 -2.0531740e+00  6.4073081e-02  2.9876713e+00  3.3551225e+00 -1.3335349e+01 
151657  1.0002224e-05 -9.1743305e-01  1.0854051e+00 -3.9177758e-01 -6.1676940e-01  3.5729922e+00  2.0963683e+01 
151658  1.0002224e-05 -1.2402335e-01 -5.2566302e-01  6.4799794e-02 -1.9918865e+01 -8.6618345e+00 -2.4843715e+01 
151659  1.0002224e-05  4.3573109e-01 -2.7851227e-01  2.1824133e-01  8.9479018e+00  3.3223694e+01  3.9518141e+01 
151660  1.0002224e-05  5.6940029e-01  1.6261311e-01 -7.8849551e-01  2.9152118e+01 -1.6245659e+01 -3.1519160e+01 
151661  1.0002224e-05  1.0540194e+00  1.1205697e+00  1.9125953e+00 -2.9237121e+01 -1.4079016e+01 -2.5012746e+01 
151662  1.0002224e-05  2.5778030e-01 -1.0082511e+00 -5.7910700e-01  2.3662601e+01  3.3989513e+01 -5.9781498e+00 
151663  1.0002224e-05  6.2517545e+00 -7.0308594e+00 -4.0199056e+00  3.4079779e+01  5.7857308e+00  1.2987591e+01 
151664  1.0002224e-05  2.4877822e-01 -1.8295807e-01 -2.0794221e-02  2.2996375e+00 -3.2442047e+00 -1.1414610e+01 
151665  1.0002224e-05  5.2761208e-01 -1.3894618e+00 -1.0739194e+00  1.2040292e+01 -3.1536807e+01  4.7832765e+00 
151666  1.0002224e-05 -1.8724227e-01  6.1117944e-01 -2.7716924e-01  3.8831453e+00 -6.0483733e+01  4.8934309e+01 
151667  1.0002224e-05  7.6543045e-01 -3.5905823e-01  2.1284855e-01 -2.0404812e+01  1.2761026e+01  1.3366229e+01 
151668  1.0002224e-05 -4.5477682e-01  4.8046398e-01 -7.4190267e-02  1.9241868e+01 -4.0056342e+00 -5.7035326e+00 
151669  1.0002224e-05 -3.8874307e-01 -7.7767249e-01 -4.8925044e-01  1.3320433e+01 -2.1856579e+01  3.5152625e+01 
151670  1.0002224e-05 -1.9920181e+00 -1.0312797e+00  1.5677238e+00  2.0987188e+01  4.1374264e+01  2.1103145e+01 
151671  1.0002224e-05 -1.8590803e-01 -4.4036884e-01  7.8389864e-01 -1.7721420e-01  5.6877745e+01  1.7269044e+01 
151672  1.0002224e-05 -2.9133032e-01  1.3809918e-01 -9.7808332e-02 -2.2324420e+01 -2.4862611e+01  2.0178310e+01 
151673  1.0002224e-05  5.3551993e-01  5.4231066e-01 -2.1564401e-01 -1.8472604e+01 -2.2472703e+00  4.4893721e+00 
151674  1.0002224e-05 -7.9797297e-01 -1.2503572e+00 -5.8375343e-01  3.8263907e+00  2.6469035e+01  5.4389781e+00 
151675  1.0002224e-05 -4.2048086e-01  1.2955644e-01  4.1400976e-02  4.6556491e+00 -2.1695526e+00  1.0791296e+01 
151676  1.0002224e-05  4.6343060e-01  6.4928570e-01 -4.2814377e-01 -1.8223527e+01 -4.1439449e+01  4.3583194e+00 
151677  1.0002224e-05 -4.0709686e-01 -7.5729994e-02  4.3843871e-01  5.2598345e+00 -7.9536953e-02  1.4239895e+01 
151678  1.0002224e-05  1.1647765e+00  6.8879419e-01  2.8135839e-01 -7.7843792e-01 -1.9102036e+01  1.4933616e+01 
151679  1.0002224e-05  3.4725219e-01 -6.2975937e-01 -8.0590970e-01  4.1627125e+01 -1.6667871e+00 -2.7328425e+01 
151680  1.0002224e-05  1.2602091e+00  3.5561858e-01 -7.8625678e-01 -1.2269273e+00 -1.8986439e+01 -2.8007169e+01 
151681  1.0002224e-05  1.0625004e+00  9.5925469e-01  1.1551743e+00 -6.7514199e+01 -1.2324039e+01  1.1326930e+01 
151682  1.0002224e-05  3.0326562e-01 -4.0036463e+00  2.3872710e+00 -3.6787764e+01  5.7362094e+00 -3.1087222e+01 
151683  1.0002224e-05 -2.1871492e+00  1.6280538e+00 -5.1488865e-01 -4.0478816e+01 -1.3279742e+01  3.2285905e+00 
151684  1.0002224e-05  8.6009461e-01  4.8178176e-01  4.1308828e-01  1.2227286e+01  1.5165489e+01  3.9063339e+01 
151685  1.0002224e-05 -1.4023271e+00 -3.0813177e-01  2.3322552e-01 -2.3959808e+00 -1.4339935e+01  5.1478331e+01 
151686  1.0002224e-05 -1.2631216e-01  9.5737601e-01 -8.9880582e-01  9.2036684e+00 -5.7185357e+01 -5.2406308e+00 
151687  1.0002224e-05 -2.7000530e-01  1.7767382e-01  6.0623336e-01 -1.3189046e+00 -3.3186226e+00 -8.1156336e+00 
151688  1.0002224e-05  2.2716771e-01 -6.2375229e-01 -3.0212746e-01  2.0337291e+01 -6.2652583e+00 -2.0503585e+01 
151689  1.0002224e-05 -1.0244801e+00 -2.1300489e+00  1.5478271e+00 -5.8313117e+00  2.0579459e+01  1.9004888e+01 
151690  1.0002224e-05 -3.0103570e-01  1.2793416e-01 -5.1160839e-01  2.7006322e+01  2.2390854e+01 -4.5900279e+01 
151691  1.0002224e-05 -1.2016443e+00 -1.1577546e+00 -6.9596995e-01  7.2754342e+01 -2.1324629e+01  2.4215515e+01 
151692  1.0002224e-05  5.3746218e-01 -5.9809853e-01 -2.5308200e-01  2.5362734e+01 -2.9983005e+01  1.0055114e+01 
151693  1.0002224e-05 -1.3209122e+00  3.4543818e-01 -1.0212052e-01 -5.3297312e+01  2.2685332e+01 -2.8601560e+01 
151694  1.0002224e-05  4.9667100e-02 -4.9061273e-01  1.0124825e+00  6.3919583e+00 -1.0757104e+01 -5.9520733e+00 
151695  1.0002224e-05  1.6092640e-01  3.7765294e-01 -2.0486047e-01  2.5910452e+01  3.0454978e+01  3.5896085e+01 
151696  1.0002224e-05  4.8245809e-01  8.1218485e-02  1.5558213e-01  2.1690352e+01  3.7683073e+01  5.4474461e+01 
151697  1.0002224e-05  2.9543020e+00  1.7555876e+00 -8.8753307e-01 -1.3371625e+01  1.8272189e+01  1.3299146e+01 
151698  1.0002224e-05  3.0017701e-01 -1.0984475e+00 -1.9338520e+00 -3.0963743e+01  3.2084388e+01 -1.1924013e+01 
151699  1.0002224e-05  3.7125595e-01  4.3434182e-02 -3.1411114e-01 -4.0051211e+01  2.1398612e+01 -1.4389101e+01 
151700  1.0002224e-05  2.8186324e-01 -1.1201323e-01  6.8607503e-01  6.5039964e+00  5.6952719e+00 -8.6224972e+00 
151701  1.0002224e-05 -3.4954925e-01 -3.8304115e-01 -4.0442288e-01  6.3560030e+00  1.4802618e+01 -1.7872640e+01 
151702  1.0002224e-05 -1.3254192e-01  6.4245661e-01  5.2064126e-01  3.2409781e+01 -1.9304975e+00 -1.4140888e+01 
151703  1.0002224e-05  5.4288072e-01 -1.1598482e+00 -1.1425649e+00 -1.0506386e+00 -2.9091176e+01 -2.4353397e+01 
151704  1.0002224e-05  1.0333492e+00 -1.0982715e+00  3.9023194e-01  3.0674685e+01 -3.0834742e+00  3.4171544e+01 
151705  1.0002224e-05 -4.6434144e+00 -3.0885800e+00  2.3781210e-02  1.3008419e+01 -1.7412322e+01 -2.8708168e+01 
151706  1.0002224e-05  1.2462973e+00 -4.7638585e-01 -4.3635827e-01  3.8920143e+01 -1.4945278e+01  2.1369027e+01 
151707  1.0002224e-05 -4.9574353e-01 -2.2166689e-01 -9.2381571e-02  1.7343700e+01 -9.5270514e+00  2.9169420e+00 
151708  1.0002224e-05 -1.7984426e+00  2.5154354e-02  2.9281750e-01  4.8753554e+01 -1.9096281e+00  6.2272619e+00 
151709  1.0002224e-05 -1.4295826e-01  3.0655869e-01 -4.1610158e-02 -2.4784894e+01  5.6921527e+00 -3.8245419e+01 
151710  1.0002224e-05 -5.0572651e-01  5.9482859e-01 -9.1921463e-01 -6.1263141e+00 -2.8527715e+01  2.5341057e+00 
151711  1.0002224e-05  7.3079991e-02  1.3220864e-01  1.5931807e-01  2.7055650e+01 -3.0837445e+01  1.9028985e+01 
151712  1.0002224e-05 -3.1753023e-01  3.8978690e-01 -1.5385149e-02  2.9278433e+01  1.0909171e+01  3.6319599e+01 
151713  1.0002224e-05  1.1571458e+00  3.0146268e+00  1.7675055e+00 -1.3511465e+01  6.5032431e+00  1.2473172e+01 
151714  1.0002224e-05 -2.2287000e-01 -9.8792583e-02 -6.0578696e-01  4.4359141e+00  2.6075412e+01  3.4960825e+01 
151715  1.0002224e-05  6.0049514e-01  2.5661511e-01 -1.1396842e+00  2.2779039e+01  1.3407650e+01 -1.2970099e+01 
151716  1.0002224e-05 -2.9847453e-01 -1.5486318e+00 -2.8759909e-01  1.8190729e+01  1.2740175e+01 -2.5043388e+01 
151717  1.0002224e-05 -1.4252781e-01  4.0748812e-01 -2.8004201e-01 -3.8420614e+01 -1.8272099e+01  2.6889351e+01 
151718  1.0002224e-05 -1.0243241e-01 -6.0273378e-01 -4.8894739e-02  6.4953719e+01 -1.7183908e+01 -6.9873882e+00 
151719  1.0002224e-05 -1.2766981e-01  5.8398219e-01 -1.2210297e-01  4.0406993e+01  2.1615243e+01  2.0583403e+01 
151720  1.0002224e-05  1.1575975e-01  1.9670509e-01  1.9131322e-01 -4.1321960e+00 -1.7224433e+01 -1.0132798e+01 
151721  1.0002224e-05 -7.8447084e-01  2.2906090e+00  1.8412279e+00 -1.8325683e+01 -1.7067340e+01  2.4441822e+01 
151722  1.0002224e-05  4.7088376e-01 -1.0375429e+00  3.6318376e-01  5.3922814e+01  8.1867036e-02 -3.6360171e+00 
151723  1.0002224e-05  7.3500030e-01  3.9054615e-01  4.0474187e-01  2.3350758e+01  7.5769232e+00  3.1530732e+01 
151724  1.0002224e-05  4.4468679e-01  1.1890299e-01 -3.1562361e-02  8.5860785e+00  4.4877994e+00 -5.3708189e+00 
151725  1.0002224e-05  4.0549907e-01 -6.3148073e-02  3.8645327e-01  3.1366300e+00 -1.9857963e+01  1.8961257e+01 
151726  1.0002224e-05 -1.0753449e+00 -4.6623433e-01 -1.3181671e+00  3.6431248e+01 -2.0423707e+01 -2.3268386e+01 
151727  1.0002224e-05 -1.1245621e+00  1.8423168e+00  5.7415294e+00  8.3011576e+00  1.7324387e+01  1.6176996e+01 
151728  1.0002224e-05  1.1756226e+00 -1.1452475e+00  9.1157639e-01 -3.2000171e+01 -1.5378502e+01  1.3550386e+00 
151729  1.0002224e-05 -9.7821311e-02  1.4142885e-02  3.9083242e-03 -8.9159365e+01  1.4207385e+02  6.5074764e+01 
151730  1.0002224e-05 -1.0670993e+00 -1.5906046e+00 -8.7092916e-02 -3.0143120e+01 -1.3861808e+01 -5.2158964e+00 
151731  1.0002224e-05  5.7206176e-01 -7.5402238e-01  1.3905252e-01  2.9369903e+00  2.1285358e+01 -2.9270393e+01 
151732  1.0002224e-05  1.5540698e-02  4.9353738e-02  6.5252756e-01 -4.1500449e+00  3.9525680e+01 -1.6999541e+00 
151733  1.0002224e-05 -1.1732195e+00  1.2736132e-01  1.5568396e-01 -2.7988579e+01  1.1665563e+01 -1.5642284e+01 
151734  1.0002224e-05  4.9458660e-01  5.3010487e-02 -5.9428593e-02 -3.5753638e+01 -3.4205292e+01  1.2984082e+01 
151735  1.0002224e-05  6.0048576e-01  1.1642667e+00 -7.5807289e-01 -7.0132135e+00 -2.6099867e+01 -3.9988389e+00 
151736  1.0002224e-05  5.0331861e-01  1.5611390e-01 -6.1382339e-03 -4.5768215e+01  5.9775611e+00 -2.5207450e+01 
151737  1.0002224e-05  5.4538108e-01  2.9914007e-01  2.3763732e-02 -1.2149901e+01  1.7029633e+01  3.7235280e+01 
151738  1.0002224e-05 -1.6392814e-01  2.6913326e-01  1.7284135e-01  1.6154310e+01 -2.7567385e+01 -5.5030480e+01 
151739  1.0002224e-05  3.4165105e-01 -7.5902627e-01  4.5199311e-01 -5.3226717e+00 -4.2667815e+01  1.0291449e+01 
151740  1.0002224e-05 -2.0726750e-01  3.2648159e-01  8.2265168e-01 -3.7660087e+01  5.2946647e+00 -1.8000709e+01 
151741  1.0002224e-05  1.3126697e-01 -1.1995000e+00  2.5356599e-03 -1.5462221e+01 -5.4254366e-01 -6.1996896e+00 
151742  1.0002224e-05  3.7387439e-01 -3.1314321e+00 -1.8491901e+00 -3.2919014e+00 -8.6243973e+00  1.1221152e+01 
151743  1.0002224e-05  3.6183772e-01  1.2035018e+00  4.7054043e-01  2.6187044e+01  5.3836144e+00 -2.4669453e+01 
151744  1.0002224e-05  1.0431727e-01 -1.2909583e+00  6.6977802e-02 -2.4489949e+01  3.0896615e+01  1.4274154e+01 
151745  1.0002224e-05 -3.5217252e-01 -2.9419999e-02  3.1850000e-01 -1.2298583e+01 -8.9572522e+00 -5.8244713e+01 
151746  1.0002224e-05  1.9120823e+00  2.3043373e-01  6.8816623e-01 -5.1581485e+00 -1.9737352e+01  4.4187082e+01 
151747  1.0002224e-05 -7.9661802e-01 -3.4775145e-06 -1.0177765e-01 -3.2205018e+00  4.9321951e+00 -7.8998502e+00 
151748  1.0002224e-05  2.1690747e-01 -3.6095091e+00 -9.9132526e-01 -3.4548545e+01 -2.6671927e+01  1.4687823e+01 
151749  1.0002224e-05  9.8220542e-01  1.3005812e-01  1.5577042e+00  4.4669647e+00 -1.6401776e+01  2.1132702e+01 
151750  1.0002224e-05  3.6425546e-01  1.6710788e-01 -9.3820587e-04 -2.9822753e+01  4.3428990e+01 -1.2701194e+01 
151751  1.0002224e-05 -1.7767556e+00 -8.0095878e-01  3.0127338e+00  1.7091622e+00  2.0988441e+00 -2.5705426e+00 
151752  1.0002224e-05 -5.4400940e-02  1.1501808e-01  5.5836442e-01 -1.4541472e+01 -6.3448778e+00 -1.3831866e+01 
151753  1.0002224e-05 -5.7569824e-01 -7.4209570e-01 -2.8730120e-01  2.8417845e+00 -3.6572384e+01 -4.1891858e+01 
151754  1.0002224e-05  3.4293031e-01  3.1867715e-01  2.5227192e-01 -5.1689833e+01  1.3315718e+01 -2.0538138e+01 
151755  1.0002224e-05 -1.9415158e-01  8.8343039e-01  1.9166653e-01 -1.6283760e+00  3.3385833e+00  8.2502809e-01 
151756  1.0002224e-05 -5.6877919e-01 -5.0904546e-01  5.6036698e-01  3.6887744e-01 -2.3348002e+01 -1.4255008e+01 
151757  1.0002224e-05  2.1871212e+00  4.6143032e+00 -6.1445633e-01 -3.3793870e+01 -2.4789669e+01  4.8771480e+00 
151758  1.0002224e-05  1.9457725e+00 -4.7607695e+00  4.9314262e-02 -5.2682030e+00  2.4075837e+01 -3.5614188e+01 
151759  1.0002224e-05  4.1736627e-01 -3.4589285e-01  2.8432726e-01 -1.7725764e+00  2.4387101e+01  7.6366496e+00 
151760  1.0002224e-05 -1.2766941e+00  1.0423188e+00  4.8965036e-01 -2.8911678e+01 -1.1096230e+01  4.1110528e+00 
151761  1.0002224e-05 -6.5980100e-01  1.2064678e-01  3.1494185e-01 -1.5475525e+01 -6.5037602e+01  1.0347793e+01 
151762  1.0002224e-05 -8.3747901e-01  8.6005531e-02  2.5739629e-02 -2.8805484e+01  1.7138945e+01  1.5287235e+01 
151763  1.0002224e-05  1.7136713e-01  1.8241749e-01 -5.2206427e-01  4.3120959e+01  2.0723309e+01 -3.9520912e+01 
151764  1.0002224e-05 -4.0170869e-01  3.2068339e-01  5.9910414e-01 -2.6096941e+01  3.4224353e+00 -3.4062631e+00 
151765  1.0002224e-05  1.2602547e+00 -5.0224127e+00 -5.5220991e-01  3.1621890e+01 -5.8576518e+01 -3.0126662e+01 
151766  1.0002224e-05  1.2136336e-01 -5.1598864e-03 -1.7359286e+00 -1.6957223e+01  5.0360986e+01 -2.6829370e+01 
151767  1.0002224e-05 -8.9320880e-01 -3.0877545e-01 -2.3404446e+00 -4.4638164e+01  9.8255980e+00  4.8187339e+01 
151768  1.0002224e-05  5.5811674e-01  1.7430453e-01 -9.7219356e-01  7.5457885e-02  1.6452915e+00  1.4602636e+00 
151769  1.0002224e-05 -7.0556245e-01  1.6047766e+00  1.6909348e+00  2.9834535e+01 -3.8758892e+01 -2.2804020e+01 
151770  1.0002224e-05 -1.8034138e-01 -3.4600850e-01 -5.1393348e-01 -4.0204874e+01  4.3164419e+01  2.0615830e+00 
151771  1.0002224e-05  3.8360411e-01 -9.5876690e-02  2.7855429e-01 -3.4248292e+00  3.7019444e+01  2.1264189e+01 
151772  1.0002224e-05 -4.0389083e-01  1.4329143e-01 -8.1357985e-02 -2.2939889e+01 -4.4304941e+00 -4.0034187e+01 
151773  1.0002224e-05 -2.6200178e-01  1.9903152e-01 -2.4016215e-01  1.8557370e+01 -5.5632441e+01 -1.1845149e+01 
151774  1.0002224e-05 -1.1287409e+00 -1.2196391e-01  1.1690870e+00 -6.6833137e+00 -1.7563084e+00 -1.9223515e+01 
151775  1.0002224e-05  7.2458527e-01  3.4180730e-01  1.0186412e+00  2.4266779e+01 -1.8472549e+01  1.3387248e+01 
151776  1.0002224e-05  1.9401512e+00  8.9711231e-01 -2.1811649e+00  1.7461285e+01  8.9204519e+01 -4.8724301e+01 
151777  1.0002224e-05  7.6162581e-01  1.5802517e-01 -3.8850489e-01 -5.2635538e+01 -3.0812337e+01  1.0944813e+01 
151778  1.0002224e-05  8.2348570e-01 -2.0572601e-01  4.4149152e-01  8.4221202e-01 -1.4081518e+01 -1.3763403e+01 
151779  1.0002224e-05  2.5190217e+01  2.1904748e+01  3.7420687e+01  2.5438704e+00  6.0724340e+00 -1.4660873e+01 
151780  1.0002224e-05  2.0234639e+00  1.5473054e-01  5.2685201e-01  1.7270165e+01  2.6685113e+01  9.2426326e+00 
151781  1.0002224e-05  1.5063508e+00  9.2063962e+00 -2.4003612e-01 -1.2683899e+01  4.2974200e+00 -2.4389657e+01 
151782  1.0002224e-05  3.8048001e-01 -8.4347141e-01 -2.3399068e-01  4.0158968e+00 -4.4971523e+01  7.2431720e+00 
151783  1.0002224e-05 -5.9427466e-01 -5.0579946e-01 -3.7382844e-01  1.5072590e+01  2.6504404e+01  3.2778354e+01 
151784  1.0002224e-05  1.5632258e-02 -7.0463373e-01  8.6039975e-02 -2.9588396e+01  4.9328034e+00  8.7385705e+00 
151785  1.0002224e-05  2.1551956e-01 -2.5878963e-01  6.5321105e-01  1.0276122e+01  3.0534895e+01  4.7015783e+00 
151786  1.0002224e-05 -2.0978798e-01 -1.0171740e+00 -2.4694056e+00 -1.3379890e+01  5.5344005e+00 -1.8648446e+01 
151787  1.0002224e-05 -8.5161099e-01  3.3073710e-01  2.6762002e-01 -7.1351582e+00 -3.2665302e+01 -1.3934610e+01 
151788  1.0002224e-05 -1.3705436e+00 -5.3825354e+00 -4.4110612e+00 -4.7505384e+00  3.8401331e+01  2.9983092e+01 
151789  1.0002224e-05  3.8413299e-01 -6.2946911e-01 -5.8469798e-01  3.7731054e+01  2.2539206e+01  3.8332050e+00 
151790  1.0002224e-05  7.6788125e-02  3.1174645e-01 -8.3795336e-02  2.2457207e+01 -3.4556739e+01  3.0868907e+01 
151791  1.0002224e-05 -1.8415229e-01 -1.1360569e+00 -2.7303734e-01 -1.7706961e+01  1.1762518e+01  2.5021885e+01 
151792  1.0002224e-05 -2.0127189e-01  2.8828826e-01  6.1697626e-01  1.5982625e+01  3.1928633e+01 -5.9172341e+01 
151793  1.0002224e-05  1.1778805e+00  4.9236174e-01  9.8600071e-02 -3.5367530e+00 -1.0263842e+01  1.9676471e+01 
151794  1.0002224e-05 -1.3996827e+00 -2.1340568e-02 -8.2563860e-01 -2.6196409e+01  1.8724075e+01 -5.1561091e-01 
151795  1.0002224e-05 -2.8384272e+00 -1.0830809e+00  5.4297007e+00 -3.2502337e+01 -2.5309146e+01  2.7702088e+01 
151796  1.0002224e-05 -3.5508262e-01 -4.2392232e-02 -6.8659074e-01 -2.2498899e+01  7.6840082e-01  6.4885529e+00 
151797  1.0002224e-05  8.1161863e-01 -7.7814630e-01  2.4829176e-01  2.3936695e+01  7.2260328e-01  1.1193912e+01 
151798  1.0002224e-05 -3.7243370e-01 -9.2878624e-01  2.6174122e-01  7.3890305e+00 -4.2450027e+01 -4.1725182e+01 
151799  1.0002224e-05 -1.2113905e+00  3.6361640e-04 -9.8687189e-01 -9.6968355e-01 -1.9079522e+01 -2.0611563e+01 
151800  1.0002224e-05  1.3963893e-01  1.4179421e-01 -2.2164679e-01 -1.4036895e+01  1.4755285e+01  1.5489638e+01 
151801  1.0002224e-05 -9.1680106e-02 -1.7428934e+00  2.0942945e-01  1.2666124e+01  3.4363456e+01 -3.2364999e+00 
151802  1.0002224e-05  2.0568405e+00 -5.4720422e+00 -3.0789792e+00 -4.6272644e-01  2.6024436e+00  4.0567690e+01 
151803  1.0002224e-05 -2.4131197e-01  2.0420325e+00  6.7994125e-01 -2.1736856e+00  4.6268061e+00 -1.0381551e+01 
151804  1.0002224e-05  4.1740035e-01  6.0030263e-02  7.4219773e-01 -2.9391676e+00  2.5229866e+01  2.9472707e+01 
151805  1.0002224e-05  2.9132140e-01  1.7574444e-01  7.8705287e-01 -1.1442774e+00 -3.7996279e+00  1.6248557e+01 
151806  1.0002224e-05  9.0704206e-01  1.7212935e-01  2.3361997e-01 -2.7667487e+01 -5.2221017e+01  4.2113402e+01 
151807  1.0002224e-05 -4.3986868e-01  2.3455404e-01 -8.4976098e-01 -2.0253729e+01 -1.2799845e+01  2.8623538e+01 
151808  1.0002224e-05  6.5017105e-01 -2.2115749e+00  3.4383047e-01 -3.3170691e+01 -1.6751479e+01  1.4752809e+01 
151809  1.0002224e-05 -1.4400640e-01 -1.2113905e-01  2.0516559e-01 -4.2515334e+01 -4.5084961e-01  8.6416226e+00 
151810  1.0002224e-05 -2.0983450e-01  2.2033314e-02  1.8141533e-01 -4.1369343e+00 -9.4269010e+00 -3.4090258e+01 
151811  1.0002224e-05  6.5161770e-01 -3.3833986e-01 -1.2164547e+00 -5.8083823e+01  2.6130812e+01  3.2173119e+01 
151812  1.0002224e-05 -9.7164787e-01 -1.4647775e+00 -2.4551506e+00  3.1848288e+00  1.7549831e+01  2.3131586e+00 
151813  1.0002224e-05  5.2445109e-01 -6.3577688e-04 -2.7475171e-01  2.4760919e+01  3.6874194e+01 -2.2249199e+01 
151814  1.0002224e-05  4.0219951e+00  1.7427747e+00  5.1090179e+00 -1.7671604e+01  1.1965396e+01  4.8280422e+01 
151815  1.0002224e-05  8.2291981e-01  6.4767036e-01 -2.3983049e-02 -3.6331572e+01  1.8640541e+01 -3.2143192e+01 
151816  1.0002224e-05 -1.5442523e-01  1.6101055e-02 -3.6647304e-01 -9.9511864e+00 -2.5207254e+01 -2.4260348e+01 
151817  1.0002224e-05 -1.1072803e+00  6.5734083e-01  1.8675419e-01  7.7003738e+00 -1.0088110e+01  1.2326523e+01 
151818  1.0002224e-05  5.4212375e-01 -8.4282747e-01  5.0656199e-01  2.2086015e+00 -5.0544125e+00 -1.4909465e+01 
151819  1.0002224e-05  2.0445980e+00 -3.5688309e-01  8.5296114e-01  1.4185945e+01 -2.3673801e+01 -2.5532532e+01 
151820  1.0002224e-05  2.3954543e+00  3.1495615e+00  1.2865619e+00 -1.8278744e+01  4.0925544e+01 -7.5948837e+00 
151821  1.0002224e-05  5.3886838e-01  2.7278984e-01  3.5520208e+00  8.4501667e+00 -2.0444613e+01 -1.8268630e+00 
151822  1.0002224e-05  4.5433108e-01 -5.4119180e-02 -6.5739717e-01 -2.2351903e+01 -6.7983327e+00  1.9287363e+00 
151823  1.0002224e-05 -1.5926465e-01 -6.7571724e-01  8.0717222e-01 -7.5202501e+00 -3.1954642e+01 -2.5715659e+01 
151824  1.0002224e-05  5.4638059e-02 -9.4154309e-02  1.4496612e-01 -3.0920694e+01  3.6158872e+01 -2.4477158e+01 
151825  1.0002224e-05 -6.6082910e-01  9.7063247e-01 -2.4511003e-01  5.8587930e+01 -2.2823351e+01 -1.8224571e+01 
151826  1.0002224e-05 -1.7387799e-01  4.7806428e-01 -2.0969147e-01 -1.6254692e+01 -4.2812713e+01 -1.5859237e+01 
151827  1.0002224e-05 -4.9467546e-02 -4.8296946e-01  2.0094948e-01  3.3906752e+01 -1.1585344e+01  8.7888078e+00 
151828  1.0002224e-05  2.7341248e-01  1.4085219e-02 -2.6691934e-01  2.3065943e+01  2.6285113e+01 -4.7671387e+00 
151829  1.0002224e-05 -3.4944401e-01  7.6579133e-01 -3.3484580e-01 -1.0840731e+01 -1.4184892e+01  5.5231177e+01 
151830  1.0002224e-05 -1.4294248e+00 -2.3669397e+00 -7.5615133e-01 -3.0828321e+01 -1.1587878e+01 -4.9048683e+01 
151831  1.0002224e-05 -5.3291820e-01 -9.7820374e-01 -1.3992563e-01 -4.1556606e+00 -1.7272592e+01  3.2982700e+01 
151832  1.0002224e-05 -2.1488687e-01 -1.1989050e-01 -3.7054117e-01 -2.2606298e+01  4.1364497e+01 -5.6954463e+00 
151833  1.0002224e-05 -3.6680915e-01 -1.1769832e+00  1.8064189e-01  6.9611444e+00 -8.3990974e+00  1.4977234e+00 
151834  1.0002224e-05  6.5515730e-01 -1.9295346e+00  2.5336774e-01 -1.4546858e+01 -2.2609019e+00 -3.7557802e+01 
151835  1.0002224e-05 -9.5595866e-02  6.5615212e-02  4.7646275e-01  2.5768209e-02 -3.4304072e+01  1.8042841e+01 
151836  1.0002224e-05  5.8004594e+00  3.9320861e+00  5.3616055e+00  2.4745054e+01 -1.8602674e+01 -5.9761425e+01 
